Optimizer,objfname,ExecutionTime,Individual,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
GWO,ESI,5.053470134735107,[0.31663933 0.13138222 0.55821029],0.42736356947931614,0.3639836162286013,0.3639836162286013,0.3473540553330566,0.3473540553330566,0.3473540553330566,0.3473540553330566,0.3473540553330566,0.3473540553330566,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3471276977601589,0.3469120811275037,0.3464560464349174,0.3464560464349174,0.3464560464349174,0.3464560464349174,0.3464560464349174,0.3464560464349174,0.34548404240558656,0.34548404240558656,0.34548404240558656,0.34548404240558656,0.34548404240558656,0.34548404240558656,0.34548404240558656,0.34548404240558656,0.34548404240558656,0.34548404240558656,0.34548404240558656,0.34525727059424083,0.3451138662947368,0.3451138662947368,0.3451138662947368,0.3449796031436983
GWO,ESI,5.294593095779419,[0.31551298 0.13223906 0.39702042],2.829578342100812,1.8504778992826327,0.6100983626204641,0.49772307639120145,0.45973211,0.4432204038602207,0.37067518174894143,0.37067518174894143,0.37067518174894143,0.37067518174894143,0.37067518174894143,0.349258607,0.349258607,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3460182174031185,0.3458301971005346,0.3458301971005346,0.3458301971005346,0.3458301971005346,0.3458301971005346,0.3458301971005346,0.3458301971005346,0.3451330087809667,0.3451330087809667,0.3451330087809667,0.3451330087809667,0.3451330087809667,0.3451330087809667,0.3451330087809667,0.34464083128017825,0.34464083128017825,0.34464083128017825,0.34464083128017825,0.34440276325641744,0.34440276325641744,0.34440276325641744,0.34440113718151555,0.3442020605798304
GWO,ESI,4.904147148132324,[0.31759889 0.13117962 0.56981068],7.296134868368388,0.38090433871032275,0.38090433871032275,0.38090433871032275,0.38090433871032275,0.374532431,0.374532431,0.3573644083283074,0.3573644083283074,0.3573644083283074,0.35700058892777237,0.35700058892777237,0.35700058892777237,0.3490520681089589,0.3490520681089589,0.3490520681089589,0.3490520681089589,0.3490520681089589,0.3490520681089589,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.34748050405259123,0.3452300773256862,0.3452300773256862,0.3452300773256862,0.3452300773256862,0.3452300773256862,0.3452300773256862,0.3452300773256862,0.3452300773256862,0.3452300773256862,0.3452300773256862,0.34508151886208605,0.34508125026561415,0.3450330274978312
GWO,ESI,4.898375988006592,[0.31484047 0.13523327 0.03572758],0.8233171674884557,0.5709195180185695,0.4220891072827305,0.39372802019124453,0.3560335523297323,0.35164984422522744,0.35164984422522744,0.35164984422522744,0.35164984422522744,0.35164984422522744,0.35164984422522744,0.35008368362011605,0.35008368362011605,0.35008368362011605,0.35008368362011605,0.35008368362011605,0.35008368362011605,0.35008368362011605,0.35008368362011605,0.35008368362011605,0.35008368362011605,0.35008368362011605,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3453509099849873,0.3446558565190108,0.3446558565190108,0.3446558565190108,0.3446558565190108,0.3446558565190108,0.3443138358517381,0.3443138358517381,0.3443138358517381,0.3443138358517381,0.3440315576355651,0.34393729607458934,0.34393729607458934,0.3438951875280903,0.3438951875280903
GWO,ESI,5.136023998260498,[0.31812375 0.12980319 0.75239653],0.773302653,0.37765051512804776,0.37765051512804776,0.3687450706767471,0.3687450706767471,0.3687450706767471,0.3687450706767471,0.3687450706767471,0.36805896835860213,0.35421329598594253,0.35421329598594253,0.35376843411378683,0.35376843411378683,0.35376843411378683,0.35376843411378683,0.35376843411378683,0.35376843411378683,0.35376843411378683,0.35376843411378683,0.35376843411378683,0.35376843411378683,0.35376843411378683,0.35376843411378683,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.34679584656048434,0.346679036,0.34633670369028846
GWO,ESI,5.419777870178223,[0.31462125 0.13192937 0.44290423],2.5305041498833645,2.3054693932137855,0.9672086917835636,0.36555574482350806,0.36555574482350806,0.36555574482350806,0.3508231036338244,0.3508231036338244,0.3508231036338244,0.3508231036338244,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.34519489803864595,0.3446230353908786,0.3446230353908786,0.3446230353908786,0.3446230353908786,0.3446230353908786,0.3446230353908786,0.3446230353908786,0.3446230353908786,0.3446230353908786,0.3446230353908786,0.3445037329882251,0.3444249442661571,0.3444249442661571,0.3444249442661571,0.34439377249809033
GA,ESI,7.1718902587890625,[0.23956797 0.14889203 0.00366549],0.8047244262089438,0.8047244262089438,0.8047244262089438,0.8047244262089438,0.8047244262089438,0.8047244262089438,0.8047244262089438,0.734758193,0.734758193,0.734758193,0.734758193,0.734758193,0.734758193,0.6930165335241762,0.6262530550192318,0.6262530550192318,0.6262530550192318,0.6262530550192318,0.6262530550192318,0.6262530550192318,0.6015677779621493,0.6015677779621493,0.6015677779621493,0.6015677779621493,0.5461882198323513,0.5461882198323513,0.5461882198323513,0.5461882198323513,0.5461882198323513,0.5461882198323513,0.5461882198323513,0.5461882198323513,0.5461882198323513,0.5305077969742965,0.5305077969742965,0.5305077969742965,0.5305077969742965,0.5305077969742965,0.5305077969742965,0.5305077969742965,0.5305077969742965,0.5305077969742965,0.5305077969742965,0.5305077969742965,0.5305077969742965,0.5258741257577823,0.5258741257577823,0.5258741257577823,0.5258741257577823,0.5258741257577823
GA,ESI,7.215660333633423,[0.32318074 0.13290458 0.27412428],0.5559849018115423,0.5559849018115423,0.5364825385546549,0.45049245606077576,0.36881788128469983,0.36881788128469983,0.36881788128469983,0.36440741659181086,0.36440741659181086,0.36440741659181086,0.36440741659181086,0.36060653323707964,0.36060653323707964,0.36060653323707964,0.36060653323707964,0.36060653323707964,0.36060653323707964,0.36060653323707964,0.35577324440726815,0.35577324440726815,0.35577324440726815,0.35577324440726815,0.35577324440726815,0.35577324440726815,0.35577324440726815,0.35577324440726815,0.35577324440726815,0.35577324440726815,0.35577324440726815,0.35577324440726815,0.34822707194209107,0.34822707194209107,0.34822707194209107,0.34822707194209107,0.34822707194209107,0.34822707194209107,0.34551174723926037,0.34551174723926037,0.34551174723926037,0.3447645695169275,0.3447645695169275,0.3447645695169275,0.3447645695169275,0.3447645695169275,0.3447645695169275,0.3447645695169275,0.3447645695169275,0.3447645695169275,0.3447124583999555,0.3447124583999555
GA,ESI,7.101040601730347,[0.24846711 0.13853155 0.10037554],1.2971239288873249,1.2971239288873249,0.9736204935417269,0.9736204935417269,0.9736204935417269,0.7755758009828165,0.7755758009828165,0.7755758009828165,0.7755758009828165,0.7755758009828165,0.7755758009828165,0.6730824874189488,0.6730824874189488,0.6730824874189488,0.6347632878022166,0.6347632878022166,0.4373218989036607,0.4373218989036607,0.4373218989036607,0.4373218989036607,0.4373218989036607,0.4373218989036607,0.4101845441845784,0.4101845441845784,0.4101845441845784,0.4101845441845784,0.4101845441845784,0.40183519564137893,0.40183519564137893,0.40183519564137893,0.40183519564137893,0.40183519564137893,0.40183519564137893,0.40183519564137893,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045,0.40169754968540045
GA,ESI,6.927914381027222,[0.34906342 0.12573903 0.94679308],5.738730988258142,5.738730988258142,3.9135133529812185,1.5210973916148278,1.4543280074417448,0.49218355234602523,0.49218355234602523,0.49218355234602523,0.49218355234602523,0.49218355234602523,0.49218355234602523,0.49218355234602523,0.4880322444361894,0.4489966266394762,0.422173205,0.422173205,0.422173205,0.422173205,0.422173205,0.38049314446519533,0.38049314446519533,0.38049314446519533,0.38049314446519533,0.38049314446519533,0.38049314446519533,0.38049314446519533,0.38049314446519533,0.38049314446519533,0.38049314446519533,0.38049314446519533,0.3721475275006796,0.3721475275006796,0.36672778303067227,0.36672778303067227,0.36672778303067227,0.36672778303067227,0.36672778303067227,0.362231607,0.362231607,0.362231607,0.362231607,0.362231607,0.362231607,0.362231607,0.362231607,0.362231607,0.362231607,0.362231607,0.362231607,0.362231607
GA,ESI,7.5807836055755615,[0.30418831 0.13995579 0.02026627],0.5187012513632526,0.45339109037978137,0.45339109037978137,0.45339109037978137,0.4378656489047826,0.4161293267990864,0.4161293267990864,0.4161293267990864,0.4161293267990864,0.4161293267990864,0.4161293267990864,0.4161293267990864,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.39988334819524574,0.38642744620588787,0.38642744620588787,0.38642744620588787,0.38642744620588787,0.38642744620588787,0.38642744620588787,0.38642744620588787,0.38642744620588787,0.38642744620588787,0.38642744620588787,0.38642744620588787,0.38642744620588787,0.3832906059484709,0.3832906059484709,0.3832906059484709,0.3832906059484709,0.3832906059484709,0.3832906059484709,0.3832906059484709,0.3832906059484709,0.3832906059484709,0.3832906059484709,0.3832906059484709,0.36341193116924303,0.36341193116924303
GA,ESI,7.794972896575928,[0.32823151 0.14609773 0.05839729],0.7361212316384113,0.6046935231388774,0.6046935231388774,0.6046935231388774,0.603737448,0.603737448,0.603737448,0.603737448,0.603737448,0.603737448,0.603737448,0.5425513513338811,0.5425513513338811,0.5425513513338811,0.5425513513338811,0.5425513513338811,0.5425513513338811,0.5425513513338811,0.5425513513338811,0.5425513513338811,0.5425513513338811,0.5425513513338811,0.5425513513338811,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.5213296350254544,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174,0.4789397376159174
GA,ESI,6.9533302783966064,[0.32212756 0.12962445 0.65838108],4.438491365804642,4.064754488544044,1.432484098,1.0136196326604663,1.0136196326604663,1.0136196326604663,0.46962346921746106,0.46962346921746106,0.39277768546095626,0.39277768546095626,0.35025334279928005,0.348923896,0.348923896,0.348923896,0.348923896,0.348923896,0.348923896,0.3469960859856007,0.3469960859856007,0.3469960859856007,0.3469960859856007,0.3469960859856007,0.3469960859856007,0.3469960859856007,0.3462681661117618,0.3462681661117618,0.3462681661117618,0.3462681661117618,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462676388883702,0.3462347930927731,0.3462347930927731,0.3462347930927731,0.3462347930927731,0.3462347930927731,0.3462347930927731,0.3462347930927731
GA,ESI,6.908606529,[0.312029   0.13935998 0.00677106],0.6135369172968251,0.6135369172968251,0.6135369172968251,0.6135369172968251,0.5972239608612556,0.5972239608612556,0.5972239608612556,0.5972239608612556,0.553827658,0.553827658,0.553827658,0.553827658,0.553827658,0.41710685398066477,0.41710685398066477,0.41710685398066477,0.41710685398066477,0.39745096843528527,0.39552760155745575,0.36991952737339434,0.36991952737339434,0.36991952737339434,0.363548664,0.363548664,0.363548664,0.363548664,0.363548664,0.363548664,0.363548664,0.363548664,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775,0.35905386832534775
GA,ESI,7.855092525482178,[0.2737647  0.12345628 0.99207347],4.270912869144099,3.845043550484671,3.845043550484671,3.845043550484671,1.6371226936243422,1.6371226936243422,1.6371226936243422,1.6363005178509558,1.243879236258643,0.5671691445884119,0.5671691445884119,0.5671691445884119,0.5671691445884119,0.5671691445884119,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.535982615,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41249040773603896,0.41019831959092495,0.41019831959092495
GA,ESI,7.719061374664307,[0.27936118 0.14457443 0.07190834],1.5038417414540206,1.448380673935877,1.4036150208124263,0.4997076976401479,0.48881551856931327,0.48310263093155414,,0.48310263093155414,0.48310263093155414,0.48310263093155414,0.48310263093155414,0.48310263093155414,0.48310263093155414,0.48310263093155414,0.48310263093155414,0.48310263093155414,0.48310263093155414,0.48310263093155414,0.48310263093155414,0.47178309724072703,0.47178309724072703,0.45172366000519604,0.45172366000519604,0.45172366000519604,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.44508458585365507,0.43800175556935234,0.43800175556935234,0.43800175556935234,0.43800175556935234,0.43800175556935234,0.43800175556935234,0.43800175556935234,0.43800175556935234,0.427829795,0.427829795,0.427829795,0.427829795,0.427829795
